ap-east-1,24.053
ap-northeast-1,23.158
ap-northeast-2,24.708
ap-south-1,23.834
ap-southeast-1,26.853
ap-southeast-2,25.302
ca-central-1,29.603
eu-central-1,24.484
eu-north-1,26.464
eu-west-1,24.484
eu-west-2,25.688
eu-west-3,26.464
sa-east-1,23.158
us-east-1,24.902
us-east-2,29.196
us-west-1,23.618
us-west-2,27.640
