ap-east-1,19.295
ap-northeast-1,19.718
ap-northeast-2,18.919
ap-south-1,19.295
ap-southeast-1,19.718
ap-southeast-2,19.295
ca-central-1,19.295
eu-central-1,19.718
eu-north-1,19.718
eu-west-1,19.718
eu-west-2,19.718
eu-west-3,19.718
sa-east-1,17.744
us-east-1,19.295
us-east-2,19.295
us-west-1,19.295
us-west-2,19.718
