ap-east-1,34.467,49.928
ap-northeast-1,34.905,51.196
ap-northeast-2,31.308,49.070
ap-south-1,34.522,49.276
ap-southeast-1,38.276,50.255
ap-southeast-2,29.121,44.077
ca-central-1,42.285,56.906
eu-central-1,34.288,49.631
eu-north-1,36.320,52.187
eu-west-1,40.544,53.585
eu-west-3,37.217,51.079
sa-east-1,28.991,43.406
us-east-1,37.213,50.810
us-east-2,42.480,54.461
us-west-1,35.830,52.756
us-west-2,38.452,53.820
