ap-east-1,30.250,47.663
ap-northeast-1,32.036,49.134
ap-northeast-2,32.276,51.020
ap-south-1,31.461,51.165
ap-southeast-1,31.975,45.045
ap-southeast-2,29.303,49.412
ca-central-1,32.036,46.934
eu-central-1,31.593,49.087
eu-north-1,32.096,48.292
eu-west-1,32.036,46.907
eu-west-3,32.336,49.548
sa-east-1,28.754,46.763
us-east-1,33.051,48.308
us-east-2,32.516,49.178
us-west-1,32.036,48.154
us-west-2,32.396,48.082
