ap-east-1,17.860,45.418
ap-northeast-1,17.744,48.070
ap-northeast-2,17.732,47.621
ap-south-1,17.677,47.187
ap-southeast-1,17.677,43.349
ap-southeast-2,17.477,46.755
ca-central-1,17.605,46.691
eu-central-1,18.115,45.971
eu-north-1,18.371,44.299
eu-west-1,17.605,46.195
eu-west-3,17.605,45.559
sa-east-1,15.028,44.984
us-east-1,17.671,45.343
us-east-2,17.671,46.207
us-west-1,17.798,49.504
us-west-2,17.671,48.172
