500,511,729,947,36700
1500,518,738,957,106695
2500,523,744,965,174151
3500,533,758,982,239482
4500,548,779,1009,300089
5500,569,805,1040,358007
6500,654,972,1414,415178
7500,763,1202,1811,467141
8500,939,1701,2938,520340
