500,582,899,1284,36821
1500,538,768,1000,106886
2500,28181,47298,70272,161062
3500,212110,216973,222193,60386
4500,59257,165632,169939,71877
5500,141332,146942,207965,54105
6500,170567,171868,173859,130293
7500,138184,141627,145135,177000
8500,155981,227644,231589,102000
