500,510,729,945,36694
1500,516,737,956,106872
2500,521,743,964,173787
3500,531,754,980,238370
4500,543,772,1002,300308
5500,559,794,1029,357861
6500,609,871,1131,414331
7500,731,1133,1775,466784
8500,800,1140,1482,518585
