500,510,729,946,36687
1500,515,734,955,106769
2500,529,752,975,173908
3500,597,823,1049,238758
4500,685,989,1691,300369
5500,984,1519,5445,353843
6500,1883,4132,6515,415515
7500,31221,37161,41614,404840
8500,45131,46910,49001,438165
