500,510,729,947,36771
1500,517,736,957,107085
2500,521,743,964,174132
3500,531,755,981,239551
4500,544,773,1003,300906
5500,558,793,1028,359504
6500,625,930,1351,416716
7500,710,1068,1764,469851
8500,855,1230,1605,521589
